Date,Month,Year,Close,Open,High,Low,Change %
26,01,2001,4.892,4.892,4.892,4.892,-1.05
25,01,2001,4.944,4.944,4.944,4.944,0.10
24,01,2001,4.939,4.939,4.939,4.939,-0.44
23,01,2001,4.961,4.961,4.961,4.961,-0.20
22,01,2001,4.971,4.971,4.971,4.971,0.89
19,01,2001,4.927,4.927,4.927,4.927,-0.02
18,01,2001,4.928,4.928,4.928,4.928,-0.32
17,01,2001,4.944,4.944,4.944,4.944,0.02
16,01,2001,4.943,4.943,4.943,4.943,0.67
15,01,2001,4.910,4.910,4.910,4.910,-0.22
12,01,2001,4.921,4.921,4.921,4.921,1.69
11,01,2001,4.839,4.839,4.839,4.839,-0.12
10,01,2001,4.845,4.845,4.845,4.845,-0.31
09,01,2001,4.860,4.860,4.860,4.860,1.29
08,01,2001,4.798,4.798,4.798,4.798,0.29
05,01,2001,4.784,4.784,4.784,4.784,0.02
04,01,2001,4.783,4.783,4.783,4.783,1.27
03,01,2001,4.723,4.723,4.723,4.723,-1.11
